Body ID,headProcessed,Stance
26,anoth american at risk by islam state,unrelated
26,saudi cleric issu fatwa against build snowmen,unrelated
26,saudi cleric issu fatwa on snowmen,unrelated
26,no do not creat that cartoon but that doe not mean you ca not it,unrelated
26,isi behead american journalist,unrelated
26,isi behead american wright foley threaten more come,unrelated
26,miss american journalist behead by islam state,unrelated
26,north korea report kim be open in scotland,unrelated
26,islam post video claim show behead journalist,unrelated
26,new audio show michael brown wa shoot at time,unrelated
26,isi behead photojournalist wright foley in us end it in iraq,unrelated
26,saudi cleric condemn snowmen as,unrelated
26,shock photo mom tri sell son pay for daughter cancer treatment,unrelated
26,kim the name kim,unrelated
27,mom call on son boy arrest charg with new state law,agree
27,ski resort open with snow store from last season,unrelated
29,woman behind the hand on the internet reveal former pornstar year unwrap disney toy on,unrelated
29,wsj appl cut watch health featur due sensor,unrelated
29,former british rapper under investig for foley behead,discuss
29,nbc tom want brian william fire over fabric iraq,unrelated
29,eat through the poop on the keyboard rat be over new world trade center offic anna longer want work there,unrelated
29,bunch cool health featur be cut from the appl watch at the last minut,unrelated
29,origin appl watch health featur be drop due consist issu,unrelated
29,reveal woman behind million per year channel is former porn star read more at http,unrelated
29,appl scrap appl watch health monitor featur due issu,unrelated
29,appl wa forc nix key health featur from it report,unrelated
29,appl watch win t be the digit doctor it could have be,unrelated
29,former porn star behind dc toy collector make million per year unbox disney toy,unrelated
30,arrest hoax internet dupe by fake report claim that the street artist ident ha be reveal,unrelated
30,anna is rat infest at nyc offic kim kardashian s fault,unrelated
30,arrest hoax us websit claim street artist catch in watford,unrelated
30,lebanon is leader daughter,discuss
30,so there might be rat infest at,unrelated
30,meet polic report arrest,unrelated
30,now the rat be chew through,unrelated
30,anna piss off with new world trade center offic infest with rat,unrelated
30,real ident reveal is the same hoax from last year,unrelated
30,in vs rat war the rat be win,unrelated
30,see it california homeless man use gift give food other,unrelated
30,everyon chill ha not be arrest,unrelated
30,break isi use weapon in koban,unrelated
30,rat be still run around at,unrelated
30,rat at nyc offic watch your step anna,unrelated
30,rare sight anna without her trademark sunglass as she leav offic,unrelated
30,street artist arrest again,unrelated
30,the rat eat prada at ny offic,unrelated
30,rat scare off anna,unrelated
30,hoax arrest in london dupe the internet again,unrelated
30,s fault anna s nyc offic hit with disgust rat infest rat drop on desk,unrelated
30,no ha not be arrest sigh,unrelated
30,s rat infest disturb new detail,unrelated
30,relax wasn t arrest expos as man,unrelated
30,anna work at new world trade center offic due rat infest,unrelated
30,judd nelson death hoax fox new claim actor find dead in lo angel condo,unrelated
30,bunch peopl think get arrest but it wa hoax,unrelated
30,fear isi use weapon in,unrelated
30,rat problem worsen at one world trade center offic cond,unrelated
30,doe new offic have rat infest,unrelated
30,no hasn t be arrest,unrelated
30,it s okay laugh about the fact that the rat infest be get wors,unrelated
30,graffiti artist arrest in london ident reveal,unrelated
30,eat through the poop on the keyboard rat be over new world trade center offic anna longer want work there,unrelated
30,cond rat problem at one world trade centr from red carpet rodent drop,unrelated
30,the dog whisper cesar die heart attack thi morn,unrelated
30,calm down everyon ha not be arrest clue that it hoax,unrelated
30,new dig be swarm with rat,unrelated
30,onc again the is giant hoax repeat hoax,unrelated
30,s new offic ha big rat problem,unrelated
32,moment michael brown wa shoot dead on audio record fbi hand potenti damn tape eleven shoot be fire includ final volley shoot,discuss
32,custom i wa fire for comcast complaint,unrelated
32,comcast turn complaint back on custom get hi employ fire him,unrelated
32,vice ceo throw down on lavish vega dinner,unrelated
32,if you believ colorado kfc be sell pot here s check,unrelated
32,custom comcast tell my employ about complaint get me fire,unrelated
32,do comcast get man fire from hi job for complain about it servic,unrelated
32,who say report suspect ebola case in iraq be,unrelated
32,account say comcast get him fire for contest charg,unrelated
32,lynch mob alleg rapist in rajasthan,unrelated
32,catch catfish record in po kg meter,unrelated
32,expert more fact need on purport audio record michael brown shoot,discuss
32,man say comcast call hi boss get him fire after he complain about it servic,unrelated
32,michael brown shoot audio catch on tape,discuss
32,comcast get custom fire for complain about poor servic,unrelated
32,sex tape hoax viral video featur student not boy,unrelated
32,the man who say comcast get him fire ha file lawsuit,unrelated
32,account claim comcast get him fire from hi job for report custom servic issu,unrelated
32,claim comcast get complain custom fire from hi job,unrelated
34,god is woman resurrect father,unrelated
34,swap for have contact,unrelated
34,the next appl watch could be platinum,unrelated
34,net extra priest claim god be femal,unrelated
34,man know as jihadi john is as,unrelated
34,haram leader say he marri off kidnap girl,unrelated
34,nigeria hope for return kidnap schoolgirl rise after report,unrelated
34,haram leader deal say abduct girl marri off,unrelated
34,net extra priest claim god be femal,unrelated
34,haram releas abduct schoolgirl as part agreement,unrelated
34,nigeria announc truce with haram fate schoolgirl unclear,unrelated
34,priest dead for minut is hi revel about god be even more shock,unrelated
34,nigeria haram blame for raid despit truce claim,unrelated
34,plumber truck on front line syria war,unrelated
34,hope fade for girl releas after haram breach,unrelated
34,attorney new audio reveal paus in when michael brown wa shoot,unrelated
34,kidnap nigerian schoolgirl govern claim deal with haram that will bring miss girl home,unrelated
34,haram claim have german,unrelated
34,hoax priest who never exist claim he die saw femal god,unrelated
34,nigeria say haram may lead releas kidnap girl,unrelated
34,tiger wood is sell hi privat island for million,unrelated
34,nigeria haram girl releas,unrelated
34,kill in nigeria despit alleg truce with haram,unrelated
34,nigerian doubt girl releas after haram breach,unrelated
34,amazon plan an video servic that will be cheaper than netflix,unrelated
34,that haram in nigeria isn t,unrelated
34,nigeria claim haram will releas the kidnap schoolgirl,unrelated
34,haram say kidnap girl be now marri,unrelated
34,nyc high school student teen wolf make million on stock market,unrelated
34,haram truce say kidnap girl marri,unrelated
34,kim reli on cobra wine after problem with trouser snake,unrelated
34,priest die for minut come back life claim god is femal,unrelated
34,that about priest dy see god as woman come back life it s almost fake,unrelated
34,priest die for min wake up claim god be woman,unrelated
34,eat through the poop on the keyboard rat be over new world trade center offic anna longer want work there,unrelated
34,nigeria say it ha deal with haram releas kidnap girl,unrelated
34,god be priest who die for minut claim,unrelated
34,nigeria claim deal with haram on kidnap girl,unrelated
34,priest claim see god as woman dismiss as hoax,unrelated
34,hoax alert father o neal who ha meet god think she s woman is make up just like god herself,unrelated
34,haram abduct nigerian schoolgirl be releas offici say,unrelated
34,priest die wake up claim god is woman huh,unrelated
34,dead for minut priest claim god be femal,unrelated
34,tourist wake find red trail on hi stomach discov spider ha burrow through hi appendix scar crawl under hi skin while on holiday in bali,unrelated
34,haram claim by nigeria govern,unrelated
34,court order probe into complaint in sect,unrelated
34,report haram may releas schoolgirl as part deal,unrelated
